"date","forecastmonth","forecastyear","newmoonnumber","currency","model","level","species","estimate","LowerPI","UpperPI","fit_start_newmoon","fit_end_newmoon","initial_newmoon"
2018-03-17,12,2017,501,"abundance","AutoArima","All","total",124.149703702411,61.513079232563,186.786328172259,217,500,500
2018-03-17,1,2018,502,"abundance","AutoArima","All","total",125.228374475973,34.2943629028482,216.162386049098,217,500,500
2018-03-17,2,2018,503,"abundance","AutoArima","All","total",131.533892068475,19.6360310603989,243.431753076552,217,500,500
2018-03-17,3,2018,504,"abundance","AutoArima","All","total",136.8887112663,12.037924821758,261.739497710843,217,500,500
2018-03-17,4,2018,505,"abundance","AutoArima","All","total",141.436171204481,8.02214178314145,274.850200625821,217,500,500
2018-03-17,5,2018,506,"abundance","AutoArima","All","total",145.297999424144,6.03468744416065,284.561311404128,217,500,500
2018-03-17,6,2018,507,"abundance","AutoArima","All","total",148.577570305676,5.24390342693326,291.911237184419,217,500,500
2018-03-17,7,2018,508,"abundance","AutoArima","All","total",151.362672219901,5.16383396262341,297.561510477178,217,500,500
2018-03-17,8,2018,509,"abundance","AutoArima","All","total",153.727857469074,5.49706202319993,301.958652914948,217,500,500
2018-03-17,9,2018,510,"abundance","AutoArima","All","total",155.736437921493,6.05733995639127,305.415535886595,217,500,500
2018-03-17,10,2018,511,"abundance","AutoArima","All","total",157.442179759368,6.72722190249536,308.157137616242,217,500,500
2018-03-17,11,2018,512,"abundance","AutoArima","All","total",158.89074270539,7.43313267402033,310.348352736761,217,500,500
2018-03-17,12,2018,513,"abundance","AutoArima","All","total",160.120902253568,8.12995296421357,312.111851542922,217,500,500
2018-03-17,1,2019,514,"abundance","AutoArima","All","total",161.165587621316,8.79115938712002,313.540015855513,217,500,500
2018-03-17,2,2019,515,"abundance","AutoArima","All","total",162.052763206959,9.40237268629124,314.703153727626,217,500,500
2018-03-17,12,2017,501,"abundance","AutoArima","Controls","total",28,10.9793221258549,45.0206778741451,217,500,500
2018-03-17,1,2018,502,"abundance","AutoArima","Controls","total",28,3.92912650960029,52.0708734903997,217,500,500
2018-03-17,2,2018,503,"abundance","AutoArima","Controls","total",28,-1.4806788572828,57.4806788572828,217,500,500
2018-03-17,3,2018,504,"abundance","AutoArima","Controls","total",28,-6.04135574829026,62.0413557482903,217,500,500
2018-03-17,4,2018,505,"abundance","AutoArima","Controls","total",28,-10.0593927497151,66.0593927497151,217,500,500
2018-03-17,5,2018,506,"abundance","AutoArima","Controls","total",28,-13.6919758679351,69.6919758679351,217,500,500
2018-03-17,6,2018,507,"abundance","AutoArima","Controls","total",28,-17.0324808007275,73.0324808007275,217,500,500
2018-03-17,7,2018,508,"abundance","AutoArima","Controls","total",28,-20.1417469807994,76.1417469807994,217,500,500
2018-03-17,8,2018,509,"abundance","AutoArima","Controls","total",28,-23.0620336224354,79.0620336224354,217,500,500
2018-03-17,9,2018,510,"abundance","AutoArima","Controls","total",28,-25.8241094023314,81.8241094023314,217,500,500
2018-03-17,10,2018,511,"abundance","AutoArima","Controls","total",28,-28.4512021860434,84.4512021860434,217,500,500
2018-03-17,11,2018,512,"abundance","AutoArima","Controls","total",28,-30.9613577145656,86.9613577145656,217,500,500
2018-03-17,12,2018,513,"abundance","AutoArima","Controls","total",28,-33.3689268183857,89.3689268183857,217,500,500
2018-03-17,1,2019,514,"abundance","AutoArima","Controls","total",28,-35.6855450956949,91.6855450956949,217,500,500
2018-03-17,2,2019,515,"abundance","AutoArima","Controls","total",28,-37.9208019477252,93.9208019477252,217,500,500
2018-03-17,12,2017,501,"abundance","ESSS","All","total",148.745832245177,91.5471465610421,205.944517929313,217,500,500
2018-03-17,1,2018,502,"abundance","ESSS","All","total",154.158724594703,71.5085002498944,236.808948939512,217,500,500
2018-03-17,2,2018,503,"abundance","ESSS","All","total",159.571616944229,55.4562363485105,263.686997539947,217,500,500
2018-03-17,3,2018,504,"abundance","ESSS","All","total",164.984509293755,41.1571920689534,288.811826518556,217,500,500
2018-03-17,4,2018,505,"abundance","ESSS","All","total",170.397401643281,27.7533631575357,313.041440129025,217,500,500
2018-03-17,5,2018,506,"abundance","ESSS","All","total",175.810293992806,14.8096763533173,336.810911632295,217,500,500
2018-03-17,6,2018,507,"abundance","ESSS","All","total",181.223186342332,2.06977435316179,360.376598331502,217,500,500
2018-03-17,7,2018,508,"abundance","ESSS","All","total",186.636078691858,-10.6329673574424,383.905124741158,217,500,500
2018-03-17,8,2018,509,"abundance","ESSS","All","total",192.048971041384,-23.4148493272448,407.512791410012,217,500,500
2018-03-17,9,2018,510,"abundance","ESSS","All","total",197.461863390909,-36.3616828334,431.285409615219,217,500,500
2018-03-17,10,2018,511,"abundance","ESSS","All","total",202.874755740435,-49.5397282979284,455.289239778799,217,500,500
2018-03-17,11,2018,512,"abundance","ESSS","All","total",208.287648089961,-63.0021587766273,479.577454956549,217,500,500
2018-03-17,12,2018,513,"abundance","ESSS","All","total",213.700540439487,-76.793092102668,504.194172981642,217,500,500
2018-03-17,1,2019,514,"abundance","ESSS","All","total",219.113432789013,-90.9502192055114,529.177084783537,217,500,500
2018-03-17,2,2019,515,"abundance","ESSS","All","total",224.526325138538,-105.506580936847,554.559231213924,217,500,500
2018-03-17,12,2017,501,"abundance","ESSS","Controls","total",31.6127522547207,17.6630068812334,45.5624976282081,217,500,500
2018-03-17,1,2018,502,"abundance","ESSS","Controls","total",32.5953224267381,14.3133490023234,50.8772958511527,217,500,500
2018-03-17,2,2018,503,"abundance","ESSS","Controls","total",33.5778925987554,11.464072016877,55.6917131806339,217,500,500
2018-03-17,3,2018,504,"abundance","ESSS","Controls","total",34.5604627707728,8.87019239918799,60.2507331423576,217,500,500
2018-03-17,4,2018,505,"abundance","ESSS","Controls","total",35.5430329427901,6.4189198811378,64.6671460044425,217,500,500
2018-03-17,5,2018,506,"abundance","ESSS","Controls","total",36.5256031148075,4.04751935211019,69.0036868775048,217,500,500
2018-03-17,6,2018,507,"abundance","ESSS","Controls","total",37.5081732868249,1.7168599166584,73.2994866569913,217,500,500
2018-03-17,7,2018,508,"abundance","ESSS","Controls","total",38.4907434588422,-0.599474301072803,77.5809612187572,217,500,500
2018-03-17,8,2018,509,"abundance","ESSS","Controls","total",39.4733136308596,-2.92040265235809,81.8670299140772,217,500,500
2018-03-17,9,2018,510,"abundance","ESSS","Controls","total",40.4558838028769,-5.26012590352262,86.1718935092765,217,500,500
2018-03-17,10,2018,511,"abundance","ESSS","Controls","total",41.4384539748943,-7.62972432329587,90.5066322730844,217,500,500
2018-03-17,11,2018,512,"abundance","ESSS","Controls","total",42.4210241469116,-10.0381338203778,94.880182114201,217,500,500
2018-03-17,12,2018,513,"abundance","ESSS","Controls","total",43.403594318929,-12.4927714145056,99.2999600523635,217,500,500
2018-03-17,1,2019,514,"abundance","ESSS","Controls","total",44.3861644909463,-14.9999520415155,103.772281023408,217,500,500
2018-03-17,2,2019,515,"abundance","ESSS","Controls","total",45.3687346629637,-17.5651755703418,108.302644896269,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","BA",0.774310960591112,0,4,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","BA",1.07934337926334,0,4,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","BA",1.22791166566111,0,5,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","BA",1.48917791796441,0,6,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","BA",1.51624176091634,0,6,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","BA",1.47609639902387,0,5,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","BA",1.33641077390495,0,5,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","BA",1.16482860922434,0,4,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","BA",1.11775514168873,0,4,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","BA",1.09376537718621,0,5,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","BA",1.08262095822585,0,4,217,500,500
2018-03-17,11,2018,512,"abundance","nbGARCH","All","BA",1.04778511963006,0,5,217,500,500
2018-03-17,12,2018,513,"abundance","nbGARCH","All","BA",1.03706546419153,0,5,217,500,500
2018-03-17,1,2019,514,"abundance","nbGARCH","All","BA",1.18882081963412,0,5,217,500,500
2018-03-17,2,2019,515,"abundance","nbGARCH","All","BA",1.30838480312942,0,5,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","DM",40.9490820516059,29,55,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","DM",41.1011997391703,25,59,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","DM",41.3861640905732,22,62,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","DM",41.6545859147839,21,67,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","DM",41.7167287754582,20,69,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","DM",41.9788037960771,20,68,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","DM",41.6597991953103,18,70,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","DM",40.9542799471642,17,67,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","DM",40.3386377388949,18,66,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","DM",39.8157908910202,18,68,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","DM",39.6993534518,17,65,217,500,500
2018-03-17,11,2018,512,"abundance","nbGARCH","All","DM",39.5763252072505,17,66,217,500,500
2018-03-17,12,2018,513,"abundance","nbGARCH","All","DM",39.4767345846186,16,66,217,500,500
2018-03-17,1,2019,514,"abundance","nbGARCH","All","DM",39.395888028981,16,67,217,500,500
2018-03-17,2,2019,515,"abundance","nbGARCH","All","DM",39.3363925158168,15,69,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","DO",4.07523428652764,1,8,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","DO",5.10739157625359,1,11,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","DO",6.08448817108991,0,15,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","DO",7.00397463926637,0,18,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","DO",7.84430830582178,1,20,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","DO",8.62091299568015,1,24,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","DO",9.34414194965746,1,24,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","DO",9.91786482146383,1,28,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","DO",10.4419237058751,1,28,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","DO",10.9195850877209,1,28,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","DO",11.3276315961132,1,31,217,500,500
2018-03-17,11,2018,512,"abundance","nbGARCH","All","DO",11.666335724241,1,33,217,500,500
2018-03-17,12,2018,513,"abundance","nbGARCH","All","DO",11.9313244323804,1,31,217,500,500
2018-03-17,1,2019,514,"abundance","nbGARCH","All","DO",12.1868185171304,1,29,217,500,500
2018-03-17,2,2019,515,"abundance","nbGARCH","All","DO",12.4295437723825,1,31,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","DS",0.39939603314357,0,2,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","DS",0.280908672443496,0,1,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","DS",0.257454381176334,0,1,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","DS",0.25280801375211,0,1,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","DS",0.249766341408794,0,1,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","DS",0.249194813542304,0,1,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","DS",0.249082508286516,0,1,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","DS",0.251175509656425,0,1,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","DS",0.249471711993292,0,1,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","DS",0.249110839186811,0,1,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","DS",0.249066007258428,0,1,217,500,500
2018-03-17,11,2018,512,"abundance","nbGARCH","All","DS",0.251172239652567,0,1,217,500,500
2018-03-17,12,2018,513,"abundance","nbGARCH","All","DS",0.251589626039162,0,1,217,500,500
2018-03-17,1,2019,514,"abundance","nbGARCH","All","DS",0.250578269134238,0,1,217,500,500
2018-03-17,2,2019,515,"abundance","nbGARCH","All","DS",0.250108627035598,0,1,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","NA",4.22342711563494,1,8,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","NA",3.74898206568615,0,9,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","NA",3.43060063497265,0,9,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","NA",3.26312016844333,0,9,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","NA",2.84625941841609,0,8,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","NA",2.84815395599445,0,8,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","NA",2.82664197975975,0,8,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","NA",2.84681795606547,0,8,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","NA",2.7959411890624,0,8,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","NA",2.64515882684739,0,7,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","NA",2.709094402647,0,7,217,500,500
2018-03-17,11,2018,512,"abundance","nbGARCH","All","NA",2.75476616756602,0,8,217,500,500
2018-03-17,12,2018,513,"abundance","nbGARCH","All","NA",2.76506482670994,0,9,217,500,500
2018-03-17,1,2019,514,"abundance","nbGARCH","All","NA",2.75462649128543,0,8,217,500,500
2018-03-17,2,2019,515,"abundance","nbGARCH","All","NA",2.73467863420732,0,8,217,500,500
2018-03-17,12,2017,501,"abundance","nbGARCH","All","OL",0.646940458072461,0,1,217,500,500
2018-03-17,1,2018,502,"abundance","nbGARCH","All","OL",1.09112646207082,0,1,217,500,500
2018-03-17,2,2018,503,"abundance","nbGARCH","All","OL",1.37841637416093,0,2,217,500,500
2018-03-17,3,2018,504,"abundance","nbGARCH","All","OL",1.64121377068253,0,1,217,500,500
2018-03-17,4,2018,505,"abundance","nbGARCH","All","OL",1.6426454945134,0,1,217,500,500
2018-03-17,5,2018,506,"abundance","nbGARCH","All","OL",1.64570797766049,0,2,217,500,500
2018-03-17,6,2018,507,"abundance","nbGARCH","All","OL",1.72833679657814,0,0,217,500,500
2018-03-17,7,2018,508,"abundance","nbGARCH","All","OL",1.87974744441933,0,1,217,500,500
2018-03-17,8,2018,509,"abundance","nbGARCH","All","OL",1.97829698562261,0,2,217,500,500
2018-03-17,9,2018,510,"abundance","nbGARCH","All","OL",2.04988771443429,0,2,217,500,500
2018-03-17,10,2018,511,"abundance","nbGARCH","All","OL",2.09351391443294,0,1,217,500,500
